customer_id,recency,frequency,monetary,log_recency,log_frequency,log_monetary,cluster_name
435,2,0.7647,799.4,1.0986122886681098,0.5679807042670505,6.685111602709578,2
436,2,0.5126,355.49999999999994,1.0986122886681098,0.41383002443979205,5.8763342398543505,2
437,1,1.5042,934.4999999999995,0.6931471805599453,0.9179693222527102,6.841081145714144,2
438,1,1.1849,740.6000000000004,0.6931471805599453,0.7815700609098422,6.608810014251646,2
439,0,0.7143,407.5,0.0,0.5390048340312983,6.012491914300058,0
440,3,1.4286,762.4999999999998,1.3862943611198906,0.8873149596375816,6.637913124658687,2
441,0,0.7815,508.3500000000001,0.0,0.5774557060637537,6.2331354030360755,0
442,2,0.3782,243.0,1.0986122886681098,0.3207782999409705,5.497168225293202,2
443,0,0.395,244.29999999999995,0.0,0.33289441527332897,5.502481951264444,0
444,0,0.8992,714.3,0.0,0.6414327448732665,6.572702035114338,0
445,7,0.1849,144.0,2.0794415416798357,0.16965838284055723,4.976733742420574,1
446,0,1.1513,966.1500000000004,0.0,0.7660723105745019,6.8743536023481076,0
447,0,1.1261,771.95,0.0,0.754289315502183,6.650214363442343,0
448,2,1.1849,669.7500000000001,1.0986122886681098,0.7815700609098422,6.508396489305734,2
449,1,0.7395,478.54999999999984,0.6931471805599453,0.5535977156098597,6.17284816417396,2
450,4,0.7227,534.2,1.6094379124341003,0.5438928274701864,6.282640508814019,2
451,0,0.4286,282.8999999999999,0.0,0.356694943738735,5.648622063478925,0
452,1,0.5714,328.3999999999999,0.6931471805599453,0.4519669417595842,5.79727281774354,2
